depth_m,b59_ang201,b60_ang201,b61_ang201,b62_ang201,b65_ang201,b67_ang201,b73_ang201,b74_ang201,b76_ang201,b78_ang201
1.36703,0.0278154,0.0276078,0.0267767,0.0256678,0.0229132,0.0211157,0.0128055,0.013924,0.0134333,0.0136615
1.31674,0.0270107,0.0278051,0.0256606,0.0257688,0.0230471,0.0216397,0.0136231,0.0144429,0.0142373,0.0143368
1.67945,0.0274586,0.0281422,0.0258273,0.0249501,0.0225953,0.0205922,0.0133733,0.0137434,0.013686,0.0132055
1.73584,0.0282991,0.0266366,0.0263666,0.0256938,0.0233929,0.0205206,0.0131118,0.0131509,0.0138924,0.0134403
1.88062,0.0273593,0.0272644,0.0255726,0.0253882,0.0227469,0.0211887,0.0128603,0.0135528,0.0138813,0.0132531
1.81051,0.0280657,0.0274528,0.0263,0.0264127,0.023851,0.0206635,0.0139715,0.0137288,0.0133468,0.0137429
1.4859,0.0272722,0.0275465,0.025939,0.0247284,0.0227412,0.0212685,0.0136208,0.0145997,0.0133493,0.0138153
1.30759,0.0287864,0.0276528,0.0264894,0.0266213,0.024335,0.0214526,0.014772,0.0144334,0.0146124,0.0145729
1.67335,0.0280914,0.028258,0.0266521,0.0252263,0.0236972,0.0205169,0.0141165,0.0137705,0.0139102,0.0135283
1.66421,0.0280914,0.028258,0.0266521,0.0252263,0.0236972,0.0205169,0.0141165,0.0137705,0.0139102,0.0135283
1.7312599,0.0287162,0.0282739,0.0266942,0.026324,0.0247018,0.0220147,0.0140512,0.0142808,0.0137656,0.0137235
1.7602201,0.0282991,0.0266366,0.0263666,0.0256938,0.0233929,0.0205206,0.0131118,0.0131509,0.0138924,0.0134403
1.81813,0.0271235,0.0270691,0.0265992,0.0256359,0.0235627,0.0212386,0.0138236,0.0135076,0.013052,0.0135361
1.40818,0.0268876,0.027396,0.0261042,0.0258856,0.023184,0.0210392,0.0135079,0.0137111,0.0141135,0.0139439
1.28321,0.0271571,0.0269818,0.025122,0.0253278,0.0231928,0.0212908,0.0139607,0.0150113,0.0145661,0.0146305
1.30454,0.0275663,0.0265439,0.0257289,0.0253903,0.022997,0.0204911,0.0137753,0.0142138,0.0135758,0.0137346
1.65811,0.0284344,0.0278567,0.025705,0.0252778,0.0227149,0.021113,0.0129894,0.0131882,0.0138643,0.013271
1.6550601,0.0275339,0.0277252,0.0256765,0.0247133,0.0231753,0.0212093,0.0133411,0.0136406,0.0133104,0.013012
1.73736,0.0286933,0.0274308,0.0261542,0.0259528,0.0238219,0.0214915,0.0138449,0.0138687,0.0136985,0.013589
1.69469,0.027876,0.0278006,0.0258576,0.0258976,0.0231978,0.0209079,0.0134352,0.0137425,0.0132973,0.013102
1.8288,0.0278043,0.0269439,0.025464,0.0252846,0.022903,0.0212242,0.0131584,0.0133072,0.013711,0.0134835
1.78918,0.0278043,0.0269439,0.025464,0.0252846,0.022903,0.0212242,0.0131584,0.0133072,0.013711,0.0134835
1.19786,0.0268876,0.027396,0.0261042,0.0258856,0.023184,0.0210392,0.0135079,0.0137111,0.0141135,0.0139439
1.31674,0.026677,0.0266615,0.0247615,0.0255079,0.0229512,0.0213025,0.013601,0.0147589,0.0146365,0.0146867
1.67945,0.0275339,0.0277252,0.0256765,0.0247133,0.0231753,0.0212093,0.0133411,0.0136406,0.0133104,0.013012
1.68554,0.0270179,0.0262535,0.0254032,0.0245976,0.0228135,0.0203198,0.0134885,0.0127913,0.0133304,0.0137861
1.6763999,0.0286933,0.0274308,0.0261542,0.0259528,0.0238219,0.0214915,0.0138449,0.0138687,0.0136985,0.013589
1.84404,0.0273276,0.028415,0.0267036,0.0257769,0.0227193,0.0218901,0.013731,0.0129895,0.0144129,0.0139964
1.83947,0.0269904,0.0275693,0.0258892,0.0250654,0.0223951,0.0216133,0.0134754,0.0134489,0.0141695,0.0139323
1.28168,0.0273803,0.0274087,0.0252854,0.0251183,0.0226519,0.0221955,0.0143122,0.0142906,0.0140435,0.0140195
1.3258801,0.0267762,0.0267121,0.0251787,0.0247334,0.022313,0.0206037,0.0131396,0.014101,0.014098,0.0140787
1.71907,0.0272617,0.0274478,0.0250799,0.0251779,0.0225007,0.0210197,0.0130355,0.0133072,0.0132375,0.0134167
1.73736,0.0282596,0.0292218,0.0271425,0.0261143,0.0240066,0.0214736,0.0131274,0.0135551,0.0139561,0.0141613
1.82575,0.0283755,0.0291337,0.0265194,0.0261934,0.0236867,0.0221678,0.0139835,0.0142452,0.013661,0.0138444
1.85014,0.0288099,0.0286448,0.0267637,0.0263051,0.0244071,0.0210701,0.0146809,0.0142534,0.0149361,0.0143534
1.43713,0.0264959,0.0262921,0.0251901,0.0240437,0.0225186,0.0201797,0.013217,0.0141101,0.0148016,0.0142827
1.3350199,0.0279747,0.027293,0.0262333,0.0264713,0.0240931,0.0221306,0.0147986,0.0150285,0.0147528,0.014632
1.35331,0.0268231,0.0271363,0.0250422,0.0251217,0.0232197,0.0211451,0.0137607,0.0142318,0.0140824,0.0145131
1.7312599,0.027142,0.0268167,0.0253596,0.0247252,0.0230209,0.0206016,0.0132328,0.0130858,0.0128542,0.0130003
1.6763999,0.0267414,0.0263987,0.0256186,0.0249268,0.022036,0.0200273,0.0126622,0.0127791,0.0127356,0.0129885
1.72212,0.0285352,0.0275545,0.0265398,0.0260981,0.0237033,0.020986,0.013914,0.0138309,0.0136916,0.0133604
1.72517,0.0286018,0.0284288,0.0269293,0.0261043,0.0241084,0.0210254,0.0136881,0.0130549,0.0132366,0.0131357
1.69469,0.027455,0.027377,0.0257281,0.0259364,0.0230261,0.0205731,0.014133,0.0139524,0.0135779,0.0137286
1.68859,0.0268923,0.0270076,0.0258318,0.0250538,0.0230679,0.0206594,0.0132374,0.0137129,0.0139928,0.0140557
1.84709,0.0273293,0.0267799,0.0255118,0.0247773,0.0235586,0.0205122,0.0137677,0.0134274,0.0136506,0.0137334
1.79222,0.0278968,0.0267462,0.0253163,0.0253419,0.0225929,0.0204831,0.0136705,0.0130285,0.0135014,0.0132679
1.47523,0.0276282,0.0273167,0.0256023,0.0258161,0.0227761,0.0214578,0.0145644,0.0155384,0.0145953,0.014527
1.3472199,0.0282347,0.0277335,0.0263794,0.0265063,0.0245517,0.0223054,0.0146638,0.0150299,0.0149774,0.0147845
1.64592,0.0272264,0.0267218,0.0258597,0.0245358,0.0226834,0.0203046,0.0129906,0.0131114,0.0132659,0.0132412
1.73279,0.027737,0.0281214,0.0262268,0.0255376,0.0232418,0.0211992,0.0130196,0.0133328,0.013511,0.0135158
1.72212,0.0280077,0.0280251,0.0263478,0.0259769,0.0239551,0.0209274,0.0142428,0.0131228,0.0137051,0.0133918
1.73736,0.026749,0.0263102,0.0249964,0.0240148,0.0234764,0.020388,0.01287,0.0130204,0.0135898,0.0132415
1.68097,0.0272389,0.0267981,0.0262498,0.0250278,0.0229406,0.0205756,0.0132023,0.0133153,0.0127909,0.0130645
1.75565,0.0262619,0.02597,0.0255661,0.024649,0.0226873,0.019921,0.0129134,0.0135822,0.0135056,0.013403
1.8196599,0.0272728,0.0265237,0.0264022,0.0250565,0.023288,0.0204112,0.0132785,0.0134845,0.0130687,0.0130803
1.80137,0.026802,0.0259843,0.0250529,0.0252013,0.0221625,0.0199678,0.0138608,0.0128269,0.0129663,0.0133838
1.68554,0.0273188,0.0258119,0.0252814,0.0247738,0.0232452,0.020262,0.0134635,0.0138603,0.0132157,0.0133455
1.7145,0.0278861,0.0276303,0.026515,0.0268109,0.0239735,0.0214383,0.0124808,0.0135918,0.0139518,0.0136434
1.68402,0.0278861,0.0276303,0.026515,0.0268109,0.0239735,0.0214383,0.0124808,0.0135918,0.0139518,0.0136434
1.44475,0.0277871,0.0268977,0.0257385,0.0248364,0.0230514,0.0207723,0.0141453,0.01374,0.0147699,0.0144764
1.3091201,0.0281703,0.0279699,0.0260661,0.0268183,0.0236818,0.02188,0.0140489,0.0148937,0.0147453,0.014643
1.62611,0.0274225,0.0277632,0.0255558,0.024685,0.0233776,0.0205905,0.0131853,0.0134751,0.0127885,0.012961
1.6428699,0.0270889,0.0271828,0.0262901,0.0249247,0.0225072,0.0206088,0.0131018,0.0137264,0.0141068,0.0134149
1.7526,0.0281792,0.0277333,0.0269741,0.0258811,0.024093,0.0214409,0.0134537,0.0140095,0.0138696,0.0136531
1.78003,0.0263115,0.0255007,0.0252625,0.0236739,0.0220026,0.0196399,0.0121991,0.0135114,0.01259,0.0127426
1.78308,0.0260748,0.0249804,0.025003,0.0242919,0.0220678,0.0197011,0.0130056,0.0132006,0.0125612,0.0129009
1.35839,0.0274187,0.0269825,0.0255401,0.0250982,0.022719,0.0215854,0.0142164,0.0148731,0.0141154,0.01402
1.29083,0.0269116,0.0264975,0.0254488,0.0262206,0.0237974,0.0213083,0.0143282,0.0145104,0.0142102,0.0142968
1.6428699,0.0275483,0.0272776,0.0259928,0.0252972,0.0240373,0.020771,0.013518,0.0134602,0.014059,0.0137214
1.6322,0.0270889,0.0271828,0.0262901,0.0249247,0.0225072,0.0206088,0.0131018,0.0137264,0.0141068,0.0134149
1.83032,0.0279206,0.0267128,0.025826,0.0259272,0.022995,0.0206364,0.0135407,0.0138976,0.0145363,0.013791
1.78003,0.0277959,0.0267531,0.0261806,0.0259701,0.0232151,0.020615,0.0141608,0.0137409,0.0137149,0.0135101
1.74142,0.0283203,0.0281583,0.026825,0.0254424,0.0227647,0.0215848,0.0131906,0.0137152,0.0142178,0.0140429
1.2253,0.0280939,0.0265648,0.0261563,0.0248885,0.0236018,0.0204631,0.0139624,0.0139649,0.0139173,0.0136605
1.19634,0.0267234,0.0260059,0.0250884,0.0246198,0.0231761,0.0213519,0.0136367,0.0138107,0.0137466,0.0138383
1.2588201,0.0279381,0.028214,0.0272497,0.0255814,0.0228548,0.0212187,0.0133904,0.0145192,0.0148113,0.0144705
1.6825,0.027491,0.0268717,0.0262018,0.0245613,0.0231838,0.0208565,0.0138664,0.0140293,0.0139594,0.0134949
1.80746,0.0278045,0.0265302,0.0260351,0.0254483,0.0233156,0.0209547,0.0136854,0.0130396,0.0135021,0.0133902
1.80442,0.0272681,0.0259139,0.0256271,0.024724,0.0228732,0.0205952,0.01269,0.0140119,0.0130868,0.0134189
1.74498,0.028278,0.0273015,0.0265479,0.0250423,0.0233138,0.0211028,0.0136638,0.0137418,0.0140354,0.013852
1.2039599,0.027618,0.026252,0.0263745,0.0255388,0.0232859,0.0199927,0.013268,0.0138878,0.0129513,0.0134555
1.1811,0.0271409,0.0282117,0.0264636,0.0254612,0.0233678,0.0202913,0.0130805,0.013786,0.0138341,0.0134599
1.24663,0.0285571,0.0279548,0.0266475,0.0264018,0.0236159,0.0215755,0.0138025,0.0141422,0.0142125,0.0140099
1.24663,0.0285571,0.0279548,0.0266475,0.0264018,0.0236159,0.0215755,0.0138025,0.0141422,0.0142125,0.0140099
1.69926,0.0278134,0.0273741,0.0262972,0.024871,0.0228741,0.0204287,0.0134467,0.0134783,0.0139492,0.0134523
1.71907,0.0275381,0.026711,0.0253046,0.0253428,0.0223725,0.0209457,0.0140731,0.0134017,0.0132126,0.0135736
1.68859,0.0284614,0.0262286,0.0265968,0.0260299,0.0231393,0.0205396,0.0139615,0.0137893,0.0132843,0.0137002
1.7053601,0.0274458,0.0268441,0.0250099,0.0249018,0.0228217,0.02048,0.0132562,0.0131739,0.0135718,0.0136572
1.7526,0.0269188,0.0272774,0.0251952,0.0247748,0.0229079,0.0201504,0.0130434,0.0134892,0.0134218,0.0133295
1.73736,0.0267926,0.0263932,0.0262154,0.0242129,0.0222686,0.0208853,0.0134327,0.0141887,0.013856,0.0138293
1.24358,0.0277062,0.0263931,0.0245976,0.0248055,0.0226432,0.0207405,0.0135544,0.0128654,0.0130111,0.0133137
1.26492,0.0285571,0.0279548,0.0266475,0.0264018,0.0236159,0.0215755,0.0138025,0.0141422,0.0142125,0.0140099
1.75108,0.0273854,0.0262093,0.0251468,0.0243723,0.0218136,0.0206537,0.0132856,0.0131425,0.0141482,0.0134126
1.62763,0.028875,0.027932,0.0251585,0.0259404,0.0234728,0.0208054,0.0141645,0.0140148,0.0139343,0.013857
1.66116,0.0292264,0.0269483,0.0249645,0.0258315,0.0229668,0.0209168,0.013195,0.0142528,0.0138493,0.0138631
1.69469,0.0273713,0.0277849,0.02565,0.0243639,0.0227266,0.0199932,0.0131659,0.0130725,0.0132168,0.0133675
1.7434601,0.0274149,0.0275886,0.0261787,0.0253108,0.0226219,0.0210291,0.0135133,0.0138566,0.0143055,0.0140285
1.29845,0.027167,0.0269563,0.0257156,0.0254028,0.0225196,0.0206091,0.0127087,0.0138177,0.0138725,0.0135947
1.32283,0.0271468,0.0270507,0.0255624,0.0258799,0.0237608,0.0213484,0.0141854,0.0147218,0.014818,0.0146067
1.36246,0.0290131,0.0287379,0.0267997,0.0262904,0.0243775,0.0220267,0.0139808,0.0141339,0.0145058,0.0143808
1.73431,0.0272744,0.027883,0.0256449,0.0247951,0.0220725,0.0206412,0.0130561,0.0133189,0.0138265,0.0140824
1.60325,0.0278639,0.0275906,0.026236,0.0260476,0.023521,0.0204694,0.0123878,0.0126229,0.0125007,0.0127308
1.62154,0.0288117,0.0273462,0.0262594,0.0257971,0.0234624,0.0208868,0.0134943,0.0139361,0.0131718,0.0132283
1.6763999,0.0277632,0.0263905,0.0259194,0.0252935,0.0230179,0.0201992,0.0125901,0.0131785,0.0128972,0.0129144
1.6825,0.0272383,0.0272983,0.0259742,0.025775,0.0234915,0.0212358,0.0137307,0.0137596,0.0136265,0.0135154
1.7480299,0.0274395,0.0266574,0.0264078,0.025487,0.0231654,0.0205454,0.0142669,0.0142153,0.0139587,0.01392
1.3279099,0.0271624,0.0276781,0.0258942,0.0254261,0.0237713,0.0208489,0.0140032,0.014685,0.0136741,0.0137561
1.37465,0.0274853,0.0274893,0.0262306,0.0261119,0.023882,0.0221213,0.0145696,0.0145656,0.0150305,0.0148806
1.74955,0.0281711,0.028622,0.0261995,0.0259395,0.0229851,0.0214937,0.0137398,0.0133934,0.0139277,0.0141971
1.75565,0.0290657,0.0276859,0.0264361,0.0255528,0.0239945,0.0216287,0.014468,0.0149253,0.0142124,0.0140609
1.7526,0.0277335,0.0289646,0.0268134,0.0262356,0.0235821,0.022081,0.0138674,0.0142368,0.0136483,0.0133559
1.69469,0.028131,0.0267422,0.0264528,0.0254563,0.0232966,0.0204462,0.0133567,0.0138646,0.0139355,0.0136383
1.68554,0.0277474,0.0279155,0.0261494,0.0260998,0.0229573,0.0209717,0.0139809,0.014327,0.0141617,0.0139733
1.65964,0.0279588,0.0272261,0.0254507,0.0256806,0.022924,0.0218861,0.0131729,0.013649,0.0139318,0.0138521
1.6703,0.0279588,0.0272261,0.0254507,0.0256806,0.022924,0.0218861,0.0131729,0.013649,0.0139318,0.0138521
1.6763999,0.0272812,0.0273222,0.025663,0.0254403,0.0227009,0.0211649,0.0139083,0.0141787,0.0138989,0.0137824
1.69469,0.0282108,0.0280899,0.0260559,0.0268048,0.0232045,0.0215807,0.0133601,0.0140414,0.0141485,0.0139522
1.66878,0.0277053,0.0275646,0.026713,0.0253772,0.0222468,0.0212277,0.0124541,0.0135365,0.0128459,0.0129716
1.67335,0.0277053,0.0275646,0.026713,0.0253772,0.0222468,0.0212277,0.0124541,0.0135365,0.0128459,0.0129716
1.63068,0.0281549,0.0272967,0.02619,0.0270189,0.0233133,0.0213775,0.0128306,0.0131405,0.01276,0.0133282
1.6931601,0.0278255,0.0269008,0.0261032,0.025967,0.0232517,0.0209166,0.0134953,0.0133057,0.013282,0.0134036
1.72364,0.0280318,0.0272956,0.0264253,0.025469,0.0232818,0.0210332,0.0124923,0.0130684,0.0131235,0.013041
1.6322,0.0276873,0.0263359,0.0264488,0.0252941,0.0224238,0.0206511,0.0123085,0.0131197,0.0132627,0.0131157
1.6002001,0.0282314,0.0272798,0.0263609,0.0254265,0.0233189,0.0208538,0.0126658,0.0132672,0.0128493,0.0127757
1.61087,0.0286937,0.027699,0.0264386,0.0258015,0.0227577,0.0210961,0.0125928,0.0133995,0.0130183,0.0127944
1.61239,0.0279439,0.0275568,0.0260707,0.0256853,0.023523,0.0216053,0.0133152,0.012705,0.0127303,0.012543
1.62763,0.0269572,0.0262912,0.0259316,0.0248758,0.0231432,0.0198198,0.011678,0.012102,0.0133701,0.0127481
1.62611,0.0280053,0.0273571,0.0256194,0.0257526,0.0236264,0.020701,0.0130937,0.0135995,0.0130384,0.0131092
1.61544,0.0274635,0.0266635,0.0256213,0.0257616,0.0232189,0.0207504,0.0129502,0.0133917,0.0132881,0.0131147
1.6763999,0.0274635,0.0266635,0.0256213,0.0257616,0.0232189,0.0207504,0.0129502,0.0133917,0.0132881,0.0131147
1.62763,0.0279046,0.0278665,0.0266735,0.0265896,0.0237393,0.0203831,0.0134291,0.0123416,0.0128659,0.0130307
1.68707,0.0274395,0.0266574,0.0264078,0.025487,0.0231654,0.0205454,0.0142669,0.0142153,0.0139587,0.01392
1.26492,0.0269166,0.0262699,0.0257088,0.0246932,0.0228047,0.0207158,0.0142139,0.0137571,0.0132361,0.0134554
1.23139,0.026595,0.025528,0.0248094,0.0244118,0.0215569,0.0204785,0.0130704,0.0135599,0.0140923,0.0138983
1.32893,0.0263419,0.0265472,0.0252361,0.0241341,0.0229909,0.0217954,0.0141721,0.014677,0.014847,0.0146409
1.3716,0.0274248,0.0269903,0.0255869,0.0259873,0.0232553,0.0206791,0.0141209,0.0145571,0.0147731,0.0145146
1.77698,0.0271278,0.0280363,0.0260709,0.0253007,0.0228808,0.0204518,0.0138627,0.0138896,0.0140021,0.0140741
1.78765,0.0271278,0.0280363,0.0260709,0.0253007,0.0228808,0.0204518,0.0138627,0.0138896,0.0140021,0.0140741
1.80442,0.0278881,0.0277736,0.0258707,0.0243925,0.0231842,0.0206222,0.0134786,0.0142253,0.014009,0.0138059
1.7983201,0.0278881,0.0277736,0.0258707,0.0243925,0.0231842,0.0206222,0.0134786,0.0142253,0.014009,0.0138059
1.81051,0.0282814,0.0281503,0.0267491,0.0272834,0.0247982,0.0219294,0.0142361,0.0150683,0.0140142,0.0137841
1.81051,0.0281833,0.0268823,0.0256767,0.025398,0.0227001,0.0207863,0.0138299,0.0136218,0.014002,0.0139157
1.8349,0.0280625,0.0264981,0.0258636,0.0251157,0.0229554,0.0206243,0.0138492,0.0140984,0.0137009,0.0139587
1.80137,0.0273382,0.0263519,0.0255098,0.0252151,0.0227816,0.0207208,0.0133113,0.0139278,0.0135979,0.0133181
1.80137,0.0269106,0.0264989,0.0255477,0.0250828,0.0233051,0.0208605,0.0134048,0.0137626,0.0140327,0.013729
1.78308,0.0277335,0.0289646,0.0268134,0.0262356,0.0235821,0.022081,0.0138674,0.0142368,0.0136483,0.0133559
1.60934,0.0278592,0.0277884,0.0260241,0.0253918,0.0234439,0.0208322,0.0125028,0.0128264,0.0129908,0.0129462
1.62001,0.0283178,0.027689,0.0264138,0.0253027,0.0237134,0.0203238,0.0125856,0.0134507,0.0137225,0.0133521
1.6002001,0.0283178,0.027689,0.0264138,0.0253027,0.0237134,0.0203238,0.0125856,0.0134507,0.0137225,0.0133521
1.48742,0.0269911,0.0265171,0.0251954,0.0251746,0.0228798,0.0213308,0.01425,0.0134323,0.0136273,0.0135033
1.2954,0.0280676,0.0279343,0.0259342,0.0254952,0.0225534,0.0211596,0.0138733,0.0146663,0.0150182,0.0146109
1.25425,0.0272003,0.0267628,0.0250923,0.0247869,0.0217308,0.0205692,0.013279,0.013558,0.0141561,0.0141211
1.44932,0.0270295,0.0260535,0.0250038,0.0247577,0.0227687,0.021234,0.0145819,0.0155495,0.0147778,0.0144363
1.556,0.0273145,0.0258265,0.0247356,0.024899,0.0222802,0.0200274,0.0127402,0.0134719,0.0128831,0.0128458
1.3472199,0.0267506,0.0263468,0.0256819,0.0253855,0.0231066,0.0212575,0.0140016,0.0145963,0.0138652,0.0138016
1.32283,0.0266097,0.0261501,0.0252716,0.0255497,0.0233105,0.0207514,0.0140847,0.0143083,0.0143707,0.0142786
1.2893,0.0266384,0.0262895,0.0251155,0.0249984,0.023445,0.0217402,0.0148692,0.0150001,0.0149332,0.0146343
1.62001,0.0272678,0.0261148,0.0251976,0.0245239,0.0224088,0.0197578,0.0129341,0.0140358,0.0137314,0.0136609
1.30607,0.0279737,0.0265198,0.0258594,0.0256068,0.023004,0.0209699,0.0142123,0.0147451,0.0143027,0.0145841
1.34874,0.026493,0.0262135,0.0253771,0.02604,0.0229324,0.0212633,0.0139098,0.0142999,0.0139269,0.0143048
1.73736,0.0272267,0.0265771,0.0252778,0.0251247,0.0232259,0.021522,0.0137851,0.0139147,0.0140747,0.0137922
1.69774,0.0273331,0.0270029,0.0249741,0.025244,0.0228065,0.0204338,0.0127028,0.013924,0.0140912,0.0138494
1.62306,0.0284761,0.0284239,0.0257907,0.0261675,0.0239587,0.021297,0.0153445,0.0152503,0.0146035,0.0144434
1.41427,0.0289339,0.0268521,0.0266588,0.0261463,0.0239832,0.0211474,0.0155856,0.0154898,0.0155401,0.0148796
1.33807,0.0279737,0.0265198,0.0258594,0.0256068,0.023004,0.0209699,0.0142123,0.0147451,0.0143027,0.0145841
1.3472199,0.0268238,0.0273815,0.0252694,0.0260764,0.0230379,0.0209878,0.0141442,0.0142533,0.0144978,0.0143528
1.76784,0.0270237,0.0263354,0.0250249,0.0246267,0.0227921,0.0205473,0.0135845,0.0130068,0.013587,0.0132283
1.63068,0.0278352,0.0270746,0.0265754,0.0251961,0.0234898,0.0219448,0.014628,0.0141608,0.014042,0.0147622
1.62154,0.0268401,0.0281167,0.025723,0.0252266,0.0231777,0.0213517,0.0141056,0.0141705,0.0139596,0.0143456
1.66014,0.0282098,0.0270999,0.0260982,0.0250964,0.0240421,0.0211293,0.0147455,0.0148611,0.0142984,0.0139251
1.65202,0.0278039,0.0270799,0.025907,0.0254936,0.0224754,0.0219591,0.0137745,0.0142823,0.0147195,0.0148408
1.57451,0.0278039,0.0270799,0.025907,0.0254936,0.0224754,0.0219591,0.0137745,0.0142823,0.0147195,0.0148408
1.28778,0.0281392,0.0271845,0.0264058,0.0257789,0.0231818,0.0220624,0.0141038,0.0143207,0.0149167,0.0150848
1.35026,0.0271343,0.0272478,0.0256252,0.0251003,0.023208,0.0219752,0.0138738,0.0147726,0.014939,0.0145657
1.33198,0.0268018,0.0269314,0.0258151,0.0256715,0.0228802,0.0209657,0.0136295,0.0142694,0.0144467,0.0144719
1.7312599,0.0270343,0.0266451,0.0258637,0.0245518,0.0227805,0.02054,0.0135665,0.0135139,0.0135484,0.0139124
1.50571,0.0267121,0.0267118,0.0258774,0.0259282,0.023513,0.0204804,0.0129238,0.0134953,0.0136561,0.0137164
1.56058,0.0272669,0.0268243,0.0257639,0.0250079,0.0226403,0.0202515,0.0136775,0.0136714,0.0137476,0.0140616
1.6444,0.0272669,0.0268243,0.0257639,0.0250079,0.0226403,0.0202515,0.0136775,0.0136714,0.0137476,0.0140616
1.6337301,0.0272545,0.0277117,0.0258351,0.0260921,0.0234175,0.0217116,0.0143513,0.0143568,0.014372,0.0142858
1.56789,0.0259495,0.0267527,0.0248807,0.0243905,0.0226801,0.0203271,0.0132832,0.0140937,0.0138673,0.0142775
1.20548,0.0281117,0.0270333,0.0261965,0.0259089,0.0228873,0.0228544,0.0150727,0.0144904,0.01471,0.0146291
1.38379,0.0267115,0.0267002,0.024657,0.024356,0.0230662,0.0215782,0.0139417,0.0146128,0.0145112,0.0146536
1.39903,0.0275699,0.0276728,0.0260752,0.0264308,0.0237734,0.0218073,0.0140601,0.0148872,0.0142741,0.0146297
1.71755,0.0272536,0.0277318,0.0256202,0.0254437,0.022703,0.0200097,0.0140558,0.0141694,0.0135426,0.0138619
1.67945,0.0274811,0.0254054,0.0251096,0.0244141,0.0227134,0.0207287,0.0137036,0.0139813,0.0131488,0.0130965
1.5687,0.0259115,0.0246768,0.0245802,0.0242436,0.0211037,0.020228,0.0129753,0.0126853,0.0128477,0.0130806
1.52705,0.0270598,0.0258982,0.0254675,0.0240923,0.0226178,0.0200079,0.0140251,0.0138808,0.0136867,0.0135401
1.51384,0.0267119,0.0275977,0.0248593,0.0245895,0.0233169,0.0216107,0.0135896,0.0145361,0.0138196,0.0145152
1.2446001,0.0276944,0.0268595,0.0259321,0.0250783,0.0234929,0.0210282,0.0138756,0.014571,0.0145592,0.0144618
1.39294,0.0261197,0.0263321,0.0248335,0.0245359,0.0225474,0.021354,0.0144858,0.0150576,0.0146701,0.0144959
1.4691401,0.0268871,0.0269124,0.0250379,0.0252538,0.022073,0.0202369,0.0136388,0.0141673,0.0145643,0.0147748
1.78206,0.0276276,0.0259147,0.025512,0.02571,0.0220581,0.0206285,0.0135371,0.0146031,0.0140458,0.014161
1.56362,0.0266508,0.0260703,0.0249465,0.0241581,0.0222283,0.0201607,0.0133412,0.0132564,0.0133646,0.0130566
1.6266201,0.0270754,0.0265043,0.0260888,0.0247228,0.0228249,0.0208945,0.0134338,0.013144,0.0128508,0.0130018
1.6825,0.0266364,0.0264807,0.0259611,0.0243682,0.02203,0.0205839,0.0135066,0.0132082,0.0128109,0.0129651
1.33198,0.026756,0.0277438,0.0253387,0.0249985,0.0225184,0.0215107,0.0139504,0.0139974,0.0145798,0.0147148
1.22834,0.0261013,0.0267226,0.0253166,0.0244186,0.0227883,0.0211818,0.0143413,0.0148818,0.0144221,0.0148697
1.4478,0.0271811,0.0274157,0.0254128,0.0246448,0.0233129,0.0217581,0.0146383,0.015301,0.0150746,0.0149289
1.40818,0.0277702,0.0272675,0.0255347,0.0252562,0.0227459,0.0215275,0.0141062,0.0148599,0.0146647,0.0148421
